País,Año,N° de expediente,Origen,Tipo,Extracto,Link,Fecha de entrada,Comisión,Cantidad de firmantes,Partido político,¿Lo impulsó el oficialismo?,¿Modifica una ley vigente?,Ley que modifica,¿Estado parlamentario?,Fecha de caducidad,¿Fue aprobado en la Cámara de origen?,¿Criminaliza la expresión?,¿Elimina criminalización?,¿Impone una sanción civil?,¿Elimina una sanción civil?,¿Impone barreras adicionales para la expresión?,¿Regula contenido en Internet?,¿Distingue la expresión online de la offline?,¿Regula intermediarios en internet?,¿Apoyo de sociedad civil?,¿Limita el discurso?,Objetivo legítimo,Legalidad,Necesidad,Proporcionalidad,¿Cumple con todos los elementos del test?,Otros objetivos legítimos (2),Otros objetivos legítimos (3),Análisis del test tripartito
Perú,2020,05840/2020-CR,Congreso,Proyecto de ley,"Se propone una nueva ley de regulación de la publicidad estatal que, entre otras disposiciones, establece:   i) La contratación prioritaria de medios de comunicación privados que operen con 50% o más de programación local propia en el ámbito distrital, provincial, regional y nacional, en ese orden de prelación.   ii) Cuotas para la distribución de pautas publicitarias (25% a los Medios Educativos, 10% a los Medios Comunitarios y 65% a los Medios Comerciales).   iii) Requisito de licencia y cero deudas vigentes para la contratación de un medio de comunicación, y si este es digital, cuente con un mínimo de 6 horas de programación ininterrumpida.   iv) Prohibición de contratación de publicidad para difundir ""acciones administrativas corrientes de la entidad"".",https://leyes.congreso.gob.pe/Documentos/2016_2021/Proyectos_de_Ley_y_de_Resoluciones_Legislativas/PL05840-20200723.pdf,2020-07-23,Transportes y Comunicaciones,9,Alianza Para el Progreso,NO,NO,,VIGENTE,,NO,NO,NO,NO,NO,SI,NO,NO,NO,,Limita,Publicidad oficial,NO,NO,NO,,,,"El proyecto no cumple con el principio de legalidad en cuanto no define con claridad qué califica como ""acciones adminsitrativas corrientes de la entidad"", que es un tipo de contenido prohibido de incluirse en la publicidad estatal. Con respecto a la necesidad, no se encuentra justificación en el establecimiento de cuotas obligatorias para la contratación de medios de difusión de la publicidad estatal, ni tampoco para el orden de prelación establecido que favorece a los medios más cercanos a la localidad. Finalmente, el establecimiento de cuotas y prelaciones arbitrarias afecta la capacidad de difusión de información por parte del Estado y el derecho a informarse de los ciudadanos, sin cumplir con el objetivo de lograr un gasto estatal eficiente. Además, el proyecto habilita un trato discriminatorio para los medios de comunicación digitales, así como aquellos que puedan tener deudas vigentes, condiciones que no están relacionados con el objetivo que persigue la difusión de publicidad estatal, que es garantizar la mejor difusión de información a la ciudadanía."
Perú,2020,05843/2020-CR,Congreso,Proyecto de ley,"Busca modificar los artículos 2 (inciso 4) y 14 de la Constitución Política del Perú para reconocer el derecho al acceso al internet, que incluye las tecnologías de la información y comunicación, como derecho constitucional, por lo que el Estado tiene la obligación de garantizar y priorizar su cobertura en el sector rural.",https://leyes.congreso.gob.pe/Documentos/2016_2021/Proyectos_de_Ley_y_de_Resoluciones_Legislativas/PL05843-20200723.pdf,2020-07-23,Constitución y Reglamento,7,"Frente Amplio por Justicia, Vida y Libertad",NO,SI,Constitución Política del Perú,VIGENTE,,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,Promueve,Acceso a internet e Infraestructura,,,,,Acceso a internet,,
Perú,2020,05911/2020-CR,Congreso,Proyecto de ley,"Busca modificar los artículos 3 y 5 de la Ley 28874 para distribuir la pauta publicitaria estatal en no menos de un 50% para los medios de comunicación local y regional. Además, prohíbe contratar con medios de comunicación que no se encuentren autorizados por el MTC.",https://leyes.congreso.gob.pe/Documentos/2016_2021/Proyectos_de_Ley_y_de_Resoluciones_Legislativas/PL05911-20200805.pdf,2020-08-05,Transportes y Comunicaciones    Defensa del Consumidor y Organismos Reguladores de los Servicios Públicos,7,Podemos Perú,NO,SI,Ley 28874,VIGENTE,,NO,NO,NO,NO,NO,NO,NO,NO,NO,,Limita,Acceso a la información,SI,NO,NO,NO,Gasto estatal,,"El proyecto de ley establece una limitación específica para la contratación de publicidad estatal. Sin embargo, no hay una debida justificación para la fijación de una cuota en la contratación de publicidad a favor de medios locales y regionales. Además, se establece una limitación innecesaria y desproporcional al permitir solo la contratación de medios de comunicación autorizados por el Ministerio de Transportes y Comunicaciones, cuando los medios impresos y digitales no requieren autorización estatal para el funcionamiento, ni tampoco los canales de difusión cerrada."
Perú,2020,05942/2020-CR,Congreso,Proyecto de ley,"Propone crear el Registro Nacional de Monitoreo y Vigilancia del servicio de internet (RENAMV), que mide la velocidad del servicio de internet, el cual será publicado mensualmente en su página web oficial o aplicativos. Por otro lado, busca modificar la Ley 29904 para que el MTC actualice anualmente la velocidad mínima para que una conexión sea considerada como acceso a Internet de Banda Ancha, por lo que los proveedores del mismo deberán garantizar el 60% de velocidades ofrecidas en su publicidad y en los contratos sucritos con los usuarios, las cuales deben ser presentadas con claridad.",https://leyes.congreso.gob.pe/Documentos/2016_2021/Proyectos_de_Ley_y_de_Resoluciones_Legislativas/PL05942-20200811.pdf,2020-08-11,Transportes y Comunicaciones,8,Acción Popular,NO,SI,Ley 29904,VIGENTE,,NO,NO,NO,NO,NO,NO,NO,NO,SI,,Promueve,Acceso a internet e Infraestructura,,,,,Acceso a internet,,
Perú,2020,06025/2020-CR,Congreso,Proyecto de ley,"Busca modificar los artículos 3 y 5 de la Ley 28874 para distribuir la pauta publicitaria estatal en no menos de un 50% para los medios de comunicación local y regional, prohibe excluir a medios de comunicación locales o sectoriales y contratar con los que no se encuentren autorizados por el MTC.",https://leyes.congreso.gob.pe/Documentos/2016_2021/Proyectos_de_Ley_y_de_Resoluciones_Legislativas/PL06025-20200820.pdf,2020-08-20,Transportes y Comunicaciones,8,Frente Popular Agrícola del Perú,NO,SI,Ley 28874,VIGENTE,,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,Limita,Acceso a internet e Infraestructura,SI,NO,NO,NO,Acceso a internet,Gasto estatal,"El proyecto de ley establece una limitación específica para la contratación de publicidad estatal. Sin embargo, no hay una debida justificación para la fijación de una cuota en la contratación de publicidad a favor de medios locales y regionales. Además, se establece una limitación innecesaria y desproporcional al permitir solo la contratación de medios de comunicación autorizados por el Ministerio de Transportes y Comunicaciones, cuando los medios impresos y digitales no requieren autorización estatal para el funcionamiento, ni tampoco los canales de difusión cerrada."
Perú,2020,06055/2020-CR,Congreso,Proyecto de ley,"Propone la transmisión en vivo de las audiencias públicas de rendición de cuentas de los gobiernos locales, de forma anual, y a través de plataformas públicas virtuales y de fácil acceso",https://leyes.congreso.gob.pe/Documentos/2016_2021/Proyectos_de_Ley_y_de_Resoluciones_Legislativas/PL06055-20200824.pdf,2020-08-24,Descentralización Regionalización Gobiernos Locales y Modernización de la Gestión del Estado,8,Somos Perú,NO,SI,Ley 27972,VIGENTE,,NO,NO,NO,NO,NO,NO,NO,NO,NO,,Promueve,Acceso a la información,,,,,,,
Perú,2020,06106/2020-CR,Congreso,Proyecto de ley,"Busca exonerar del Impuesto General a las Ventas a las inversiones en los servicios públicos de electricidad, telecomunicaciones e internet en la Amazonía, en los alcances de la Ley 27037 - Ley de promoción de la inversión en la Amazonía.",https://leyes.congreso.gob.pe/Documentos/2016_2021/Proyectos_de_Ley_y_de_Resoluciones_Legislativas/PL06106-20200901.pdf,2020-09-01,Economía Banca Finanzas e Inteligencia Financiera,8,Unión por el Perú,NO,SI,Ley 27037,VIGENTE,,NO,NO,NO,NO,NO,NO,NO,NO,NO,,Promueve,Acceso a internet e Infraestructura,,,,,Acceso a internet,,
Perú,2020,06184/2020-CR,Congreso,Proyecto de ley,"Propone declarar de interés nacional y necesidad pública la implementación de una StartUp con conocimiento especializado en datos y plataformas digitales que integre información de los tres niveles de gobierno y de libre acceso al público, para el uso, visualización y descarga de datos.",https://leyes.congreso.gob.pe/Documentos/2016_2021/Proyectos_de_Ley_y_de_Resoluciones_Legislativas/PL06184-20200910.pdf,2020-09-10,Descentralización Regionalización Gobiernos Locales y Modernización de la Gestión del Estado,7,Somos Perú,NO,NO,,VIGENTE,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,Promueve,Acceso a la información,,,,,Transparencia,,
Perú,2020,06283/2020-CR,Congreso,Proyecto de ley,"Propone declarar ""la universalización del acceso a internet en el Perú, en especial en zonas rurales y de frontera, con pobreza y pobreza extrema"".",https://leyes.congreso.gob.pe/Documentos/2016_2021/Proyectos_de_Ley_y_de_Resoluciones_Legislativas/PL06283-20200928.pdf,2020-09-28,Transportes y Comunicaciones,3,Frente Popular Agrícola del Perú,NO,NO,,VIGENTE,,NO,NO,NO,NO,NO,NO,NO,NO,NO,,Promueve,Acceso a internet e Infraestructura,,,,,Acceso a internet,,
Perú,2020,06294/2020-CR,Congreso,Proyecto de ley,"Propone mdificar la Ley de Publicidad Estatal, y añadir: i) Criterios para la selección de los medios de difusión de la publicidad estatal y la obligación de sustentar la priorización de estos criterios, ii) La obligación de generar estadística para sustentar la contratación de medios de comunicación para la difusión de publicidad estatal; y, iii) Un mecanismo especializado de contratación de medios de comunicación para grandes montos de publicidad estatal y la asistencia técnica obligatoria, en ambos casos a cargo de la Secretaría de Comunicación Social de la Presidencia de Consejo de Ministros. Busca modificar la Ley de Publicidad Estatal y dispone que la publicidad estatal deberá promover la igualdad entre hombres y mujeres, y combatir la violencia de género. Además, prohibe la difusión de publicidad estatal que sea discriminatoria o aquella que suponga una incitación a la violencia o a estereotipos de género.",https://leyes.congreso.gob.pe/Documentos/2016_2021/Proyectos_de_Ley_y_de_Resoluciones_Legislativas/PL06294-20200929.pdf,2020-09-29,Transportes y Comunicaciones,6,Partido Morado,NO,SI,Ley 28874,VIGENTE,,NO,NO,NO,NO,NO,SI,NO,NO,NO,,Limita,Publicidad oficial,SI,SI,SI,SI,Derechos de las mujeres,,"La norma describe, de manera amplia, qué tipos de mensajes vinculados a la violencia de género se encuentran prohíbidos; sin embargo, no se preveen consecuencias gravosas para dicha prohibición. Cumple con los requisitos de necesidad y proporcionalidad, ya que la protección de la integridad de las personas, en especial de los grupos discriminados y vulnerables, es un fin justificado, y los costos que se imponen están únicamente restringidos a la publicidad estatal, con lo que son menores en comparación con los potenciales beneficios de restringir la difusión de mensajes estatales que puedan calificar como violencia de género o que refuercen estereotipos de género."
Perú,2020,06323/2020-CR,Congreso,Proyecto de ley,"Busca modificar el artículo 23.3 de la Ley 28094 - Ley de Organizaciones Políticas, en el que se establece que los candidatos a elección popular deben incluir en su Declaración Jurada de Hoja de Vida la ""relación de investigaciones preparatorias ante el Ministerio Público y procesos penales en curso ante el Poder Judicial"".",https://leyes.congreso.gob.pe/Documentos/2016_2021/Proyectos_de_Ley_y_de_Resoluciones_Legislativas/PL06323-20201001.pdf,2020-10-01,Constitución y Reglamento    Justicia y Derechos Humanos,7,Somos Perú,NO,SI,Ley 28094,VIGENTE,,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,Promueve,Acceso a la información,,,,,,,
Perú,2020,06327/2020-CR,Congreso,Proyecto de ley,"Propone incorporar el artículo 6-A al Reglamento del Congreso, que establece la publicación de documentos, dictámenes, informes, opiniones y propuestas del Pleno, las Comisiones y los Grupos de Trabajo del Congreso de la República en la página web institucional.",https://leyes.congreso.gob.pe/Documentos/2016_2021/Proyectos_de_Ley_y_de_Resoluciones_Legislativas/PL06327-20201001.pdf,2020-10-01,Constitución y Reglamento,7,Somos Perú,NO,SI,Reglamento del Congreso,VIGENTE,,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,Promueve,Acceso a la información,,,,,,,
Perú,2020,06383/2020-CR,Congreso,Proyecto de ley,"Obliga a las empresas operadoras del servicio de internet a instalar filtros, onerosos o gratuitos, en dispositivos caseros o móviles que permitan el bloqueo a contenido pornográfico o que ""conlleve a situaciones de explotación sexual de niños y adolescentes"".",https://leyes.congreso.gob.pe/Documentos/2016_2021/Proyectos_de_Ley_y_de_Resoluciones_Legislativas/PL06383-20201007.pdf,2020-10-07,Transportes y Comunicaciones,10,Partido Morado,NO,NO,,VIGENTE,,NO,NO,NO,NO,NO,SI,SI,NO,SI,SI,Limita,Derechos de los niños,NO,SI,NO,NO,,,"El proyecto no cumple con el requisito de legalidad, ya que no define con claridad cuáles serían los contenidos en internet que ""conlleve[n] a situaciones de explotación sexual"", y que deberían ser abarcados por los filtros obligatorios que deben instalar los proveedores de servicios de internet. Si bien, hay una imperiosa necesidad en la Protección de menores de edad frente a contenidos que puedan ser nocivos para ellos, no se justifica por qué el control parental debe ser obligatorio en todos los servicios de internet, fijos y móviles, ni se pondea los costos que esto podría traer tanto para operadores como usuarios, en especial, en aquellos casos donde el control parental no resulte necesario."
Perú,2020,06392/2020-CR,Congreso,Proyecto de ley,Propone modificar la Ley 28278 para incorporar la obligación para las empresas concesionarias del servicio de televisión de paga de incluir los canales de televisión abierta.,https://leyes.congreso.gob.pe/Documentos/2016_2021/Proyectos_de_Ley_y_de_Resoluciones_Legislativas/PL06392-20201008.pdf,2020-10-08,Defensa del Consumidor y Organismos Reguladores de los Servicios Públicos,9,Podemos Perú,NO,SI,Ley 28278,VIGENTE,,NO,NO,NO,NO,NO,SI,NO,NO,NO,,Limita,Acceso a la información,SI,NO,NO,NO,,,"La norma cumple con el requisito de legalidad puesto que establece claramente la obligación de difusión de los canales de televisión abierta. Sin embargo, no justifica la imperiosa necesidad de que dichos contenidos que ya se encuentran libremente disponibles también deban ser incorporados en la programación de los operadores de tv paga. Tampoco es proporcional, ya que no ponderan los costos que representan para las operadoras de tv paga el obligarlas a transmitir una señal."
